img_list,annotator_id
Bihar_I339.png,-1
Bihar_I34.png,-1
Bihar_I340.png,-1
Bihar_I341.png,-1
Bihar_I342.png,-1
Bihar_I343.png,-1
Bihar_I344.png,-1
Bihar_I345.png,-1
Bihar_I346.png,-1
Bihar_I347.png,-1
Bihar_I348.png,-1
Bihar_I349.png,-1
Bihar_I35.png,-1
Bihar_I350.png,-1
Bihar_I351.png,-1
Bihar_I352.png,-1
Bihar_I353.png,-1
Bihar_I354.png,-1
Bihar_I355.png,-1
Bihar_I356.png,-1
Bihar_I357.png,-1
Bihar_I358.png,-1
Bihar_I359.png,-1
Bihar_I36.png,-1
Bihar_I360.png,-1
Bihar_I361.png,-1
Bihar_I362.png,-1
Bihar_I363.png,-1
Bihar_I364.png,-1
Bihar_I365.png,-1
Bihar_I366.png,-1
Bihar_I367.png,-1
Bihar_I368.png,-1
Bihar_I369.png,-1
Bihar_I37.png,-1
Bihar_I370.png,-1
Bihar_I371.png,-1
Bihar_I372.png,-1
Bihar_I373.png,-1
Bihar_I374.png,-1
Bihar_I375.png,-1
Bihar_I376.png,-1
Bihar_I377.png,-1
Bihar_I378.png,-1
Bihar_I379.png,-1
Bihar_I38.png,-1
Bihar_I380.png,-1
Bihar_I381.png,-1
Bihar_I382.png,-1
Bihar_I383.png,-1
Bihar_I384.png,-1
Bihar_I385.png,-1
Bihar_I386.png,-1
Bihar_I387.png,-1
Bihar_I388.png,-1
Bihar_I389.png,-1
Bihar_I39.png,-1
Bihar_I390.png,-1
Bihar_I391.png,-1
Bihar_I392.png,-1
Bihar_I393.png,-1
Bihar_I394.png,-1
Bihar_I395.png,-1
Bihar_I396.png,-1
Bihar_I397.png,-1
Bihar_I398.png,-1
Bihar_I399.png,-1
Bihar_I4.png,-1
Bihar_I40.png,-1
Bihar_I400.png,-1
Bihar_I401.png,-1
Bihar_I402.png,-1
Bihar_I403.png,-1
Bihar_I404.png,-1
Bihar_I405.png,-1
Bihar_I406.png,-1
Bihar_I407.png,-1
Bihar_I408.png,-1
Bihar_I409.png,-1
Bihar_I41.png,-1
Bihar_I410.png,-1
Bihar_I411.png,-1
Bihar_I412.png,-1
Bihar_I413.png,-1
Bihar_I414.png,-1
Bihar_I415.png,-1
Bihar_I416.png,-1
Bihar_I417.png,-1
Bihar_I418.png,-1
Bihar_I419.png,-1
Bihar_I42.png,-1
Bihar_I420.png,-1
Bihar_I421.png,-1
Bihar_I422.png,-1
Bihar_I423.png,-1
Bihar_I424.png,-1
Bihar_I425.png,-1
Bihar_I426.png,-1
Bihar_I427.png,-1
Bihar_I428.png,-1
Bihar_I429.png,-1
Bihar_I43.png,-1
Bihar_I430.png,-1
Bihar_I431.png,-1
Bihar_I432.png,-1
Bihar_I433.png,-1
Bihar_I434.png,-1
Bihar_I435.png,-1
Bihar_I436.png,-1
Bihar_I437.png,-1
Bihar_I438.png,-1
Bihar_I439.png,-1
Bihar_I44.png,-1
Bihar_I440.png,-1
Bihar_I441.png,-1
Bihar_I442.png,-1
Bihar_I443.png,-1
Bihar_I444.png,-1
Bihar_I445.png,-1
Bihar_I446.png,-1
Bihar_I447.png,-1
Bihar_I448.png,-1
Bihar_I449.png,-1
Bihar_I45.png,-1
Bihar_I450.png,-1
Bihar_I451.png,-1
Bihar_I452.png,-1
Bihar_I453.png,-1
Bihar_I454.png,-1
Bihar_I455.png,-1
Bihar_I456.png,-1
Bihar_I457.png,-1
Bihar_I458.png,-1
Bihar_I459.png,-1
Bihar_I46.png,-1
Bihar_I460.png,-1
Bihar_I461.png,-1
Bihar_I462.png,-1
Bihar_I463.png,-1
Bihar_I464.png,-1
Bihar_I465.png,-1
Bihar_I466.png,-1
Bihar_I467.png,-1
Bihar_I468.png,-1
Bihar_I469.png,-1
Bihar_I47.png,-1
Bihar_I470.png,-1
Bihar_I471.png,-1
Bihar_I472.png,-1
Bihar_I473.png,-1
Bihar_I474.png,-1
Bihar_I475.png,-1
Bihar_I476.png,-1
Bihar_I477.png,-1
Bihar_I478.png,-1
Bihar_I479.png,-1
Bihar_I48.png,-1
Bihar_I480.png,-1
Bihar_I481.png,-1
Bihar_I482.png,-1
Bihar_I483.png,-1
Bihar_I484.png,-1
Bihar_I485.png,-1
Bihar_I486.png,-1
Bihar_I487.png,-1
Bihar_I488.png,-1
Bihar_I489.png,-1
Bihar_I49.png,-1
Bihar_I490.png,-1
Bihar_I491.png,-1
Bihar_I492.png,-1
Bihar_I493.png,-1
Bihar_I494.png,-1
Bihar_I495.png,-1
Bihar_I496.png,-1
Bihar_I497.png,-1
Bihar_I498.png,-1
Bihar_I499.png,-1
Bihar_I5.png,-1
Bihar_I50.png,-1
Bihar_I500.png,-1
Bihar_I501.png,-1
Bihar_I502.png,-1
Bihar_I503.png,-1
Bihar_I504.png,-1
Bihar_I505.png,-1
Bihar_I506.png,-1
Bihar_I507.png,-1
Bihar_I508.png,-1
Bihar_I509.png,-1
Bihar_I51.png,-1
Bihar_I510.png,-1
Bihar_I511.png,-1
Bihar_I512.png,-1
Bihar_I513.png,-1
Bihar_I514.png,-1
Bihar_I515.png,-1
Bihar_I516.png,-1
Bihar_I517.png,-1
Bihar_I518.png,-1
Bihar_I519.png,-1
Bihar_I52.png,-1
Bihar_I53.png,-1
Bihar_I54.png,-1
Bihar_I55.png,-1
Bihar_I56.png,-1
Bihar_I57.png,-1
Bihar_I58.png,-1
Bihar_I59.png,-1
Bihar_I6.png,-1
Bihar_I60.png,-1
Bihar_I61.png,-1
Bihar_I62.png,-1
Bihar_I63.png,-1
Bihar_I64.png,-1
Bihar_I65.png,-1
Bihar_I66.png,-1
Bihar_I67.png,-1
Bihar_I68.png,-1
Bihar_I69.png,-1
Bihar_I7.png,-1
Bihar_I70.png,-1
Bihar_I71.png,-1
Bihar_I72.png,-1
Bihar_I73.png,-1
Bihar_I74.png,-1
Bihar_I75.png,-1
Bihar_I76.png,-1
Bihar_I77.png,-1
Bihar_I78.png,-1
Bihar_I79.png,-1
Bihar_I8.png,-1
Bihar_I80.png,-1
Bihar_I81.png,-1
Bihar_I82.png,-1
Bihar_I83.png,-1
Bihar_I84.png,-1
Bihar_I85.png,-1
Bihar_I86.png,-1
Bihar_I87.png,-1
Bihar_I88.png,-1
Bihar_I89.png,-1
Bihar_I9.png,-1
Bihar_I90.png,-1
Bihar_I91.png,-1
Bihar_I92.png,-1
Bihar_I93.png,-1
Bihar_I94.png,-1
Bihar_I95.png,-1
Bihar_I96.png,-1
Bihar_I97.png,-1
Bihar_I98.png,-1
Bihar_I99.png,-1
Cambodia_I0.png,-1
Cambodia_I1.png,-1
Cambodia_I10.png,-1
Cambodia_I100.png,-1
Cambodia_I101.png,-1
Cambodia_I102.png,-1
Cambodia_I103.png,-1
Cambodia_I104.png,-1
Cambodia_I105.png,-1
Cambodia_I106.png,-1
Cambodia_I107.png,-1
Cambodia_I108.png,-1
Cambodia_I109.png,-1
Cambodia_I11.png,-1
Cambodia_I110.png,-1
Cambodia_I111.png,-1
Cambodia_I112.png,-1
Cambodia_I113.png,-1
Cambodia_I114.png,-1
Cambodia_I115.png,-1
Cambodia_I116.png,-1
Cambodia_I117.png,-1
Cambodia_I118.png,-1
Cambodia_I119.png,-1
Cambodia_I12.png,-1
Cambodia_I120.png,-1
Cambodia_I121.png,-1
Cambodia_I122.png,-1
Cambodia_I123.png,-1
Cambodia_I124.png,-1
Cambodia_I125.png,-1
Cambodia_I126.png,-1
Cambodia_I127.png,-1
Cambodia_I128.png,-1
Cambodia_I129.png,-1
Cambodia_I13.png,-1
Cambodia_I130.png,-1
Cambodia_I131.png,-1
Cambodia_I132.png,-1
Cambodia_I133.png,-1
Cambodia_I134.png,-1
Cambodia_I135.png,-1
Cambodia_I136.png,-1
Cambodia_I137.png,-1
Cambodia_I138.png,-1
Cambodia_I139.png,-1
Cambodia_I14.png,-1
Cambodia_I140.png,-1
Cambodia_I141.png,-1
Cambodia_I142.png,-1
Cambodia_I143.png,-1
Cambodia_I144.png,-1
Cambodia_I145.png,-1
Cambodia_I146.png,-1
Cambodia_I147.png,-1
Cambodia_I148.png,-1
Cambodia_I149.png,-1
Cambodia_I15.png,-1
Cambodia_I150.png,-1
Cambodia_I151.png,-1
Cambodia_I152.png,-1
Cambodia_I153.png,-1
Cambodia_I154.png,-1
Cambodia_I155.png,-1
Cambodia_I156.png,-1
Cambodia_I157.png,-1
Cambodia_I158.png,-1
Cambodia_I159.png,-1
Cambodia_I16.png,-1
Cambodia_I160.png,-1
Cambodia_I161.png,-1
Cambodia_I162.png,-1
Cambodia_I163.png,-1
Cambodia_I164.png,-1
Cambodia_I165.png,-1
Cambodia_I166.png,-1
Cambodia_I167.png,-1
Cambodia_I168.png,-1
Cambodia_I169.png,-1
Cambodia_I17.png,-1
Cambodia_I170.png,-1
Cambodia_I171.png,-1
Cambodia_I172.png,-1
Cambodia_I173.png,-1
Cambodia_I174.png,-1
Cambodia_I175.png,-1
Cambodia_I176.png,-1
Cambodia_I177.png,-1
Cambodia_I178.png,-1
Cambodia_I179.png,-1
Cambodia_I18.png,-1
Cambodia_I180.png,-1
Cambodia_I181.png,-1
Cambodia_I182.png,-1
Cambodia_I183.png,-1
Cambodia_I184.png,-1
Cambodia_I185.png,-1
Cambodia_I186.png,-1
Cambodia_I187.png,-1
Cambodia_I188.png,-1
Cambodia_I189.png,-1
Cambodia_I19.png,-1
Cambodia_I190.png,-1
Cambodia_I191.png,-1
Cambodia_I192.png,-1
Cambodia_I193.png,-1
Cambodia_I194.png,-1
Cambodia_I195.png,-1
Cambodia_I196.png,-1
Cambodia_I197.png,-1
Cambodia_I198.png,-1
Cambodia_I199.png,-1
Cambodia_I2.png,-1
Cambodia_I20.png,-1
Cambodia_I200.png,-1
Cambodia_I201.png,-1
Cambodia_I202.png,-1
Cambodia_I203.png,-1
Cambodia_I204.png,-1
Cambodia_I205.png,-1
Cambodia_I206.png,-1
Cambodia_I207.png,-1
Cambodia_I208.png,-1
Cambodia_I209.png,-1
Cambodia_I21.png,-1
Cambodia_I210.png,-1
Cambodia_I211.png,-1
Cambodia_I212.png,-1
Cambodia_I213.png,-1
Cambodia_I214.png,-1
Cambodia_I215.png,-1
Cambodia_I216.png,-1
Cambodia_I217.png,-1
Cambodia_I218.png,-1
Cambodia_I219.png,-1
Cambodia_I22.png,-1
Cambodia_I220.png,-1
Cambodia_I221.png,-1
Cambodia_I222.png,-1
Cambodia_I223.png,-1
Cambodia_I224.png,-1
Cambodia_I225.png,-1
Cambodia_I226.png,-1
Cambodia_I227.png,-1
Cambodia_I228.png,-1
Cambodia_I229.png,-1
Cambodia_I23.png,-1
Cambodia_I230.png,-1
Cambodia_I231.png,-1
Cambodia_I232.png,-1
Cambodia_I233.png,-1
Cambodia_I234.png,-1
Cambodia_I235.png,-1
Cambodia_I236.png,-1
Cambodia_I237.png,-1
Cambodia_I238.png,-1
Cambodia_I239.png,-1
Cambodia_I24.png,-1
Cambodia_I240.png,-1
Cambodia_I241.png,-1
Cambodia_I242.png,-1
Cambodia_I243.png,-1
Cambodia_I244.png,-1
Cambodia_I245.png,-1
Cambodia_I246.png,-1
Cambodia_I247.png,-1
Cambodia_I248.png,-1
Cambodia_I249.png,-1
Cambodia_I25.png,-1
Cambodia_I250.png,-1
Cambodia_I251.png,-1
Cambodia_I252.png,-1
Cambodia_I253.png,-1
Cambodia_I254.png,-1
Cambodia_I255.png,-1
Cambodia_I256.png,-1
Cambodia_I257.png,-1
Cambodia_I258.png,-1
Cambodia_I259.png,-1
Cambodia_I26.png,-1
Cambodia_I260.png,-1
Cambodia_I261.png,-1
Cambodia_I262.png,-1
Cambodia_I263.png,-1
Cambodia_I264.png,-1
Cambodia_I265.png,-1
Cambodia_I266.png,-1
Cambodia_I267.png,-1
Cambodia_I268.png,-1
Cambodia_I269.png,-1
Cambodia_I27.png,-1
Cambodia_I270.png,-1
Cambodia_I271.png,-1
Cambodia_I272.png,-1
Cambodia_I273.png,-1
Cambodia_I274.png,-1
Cambodia_I275.png,-1
Cambodia_I276.png,-1
Cambodia_I277.png,-1
Cambodia_I278.png,-1
Cambodia_I279.png,-1
Cambodia_I28.png,-1
Cambodia_I280.png,-1
Cambodia_I281.png,-1
Cambodia_I282.png,-1
Cambodia_I283.png,-1
Cambodia_I284.png,-1
Cambodia_I285.png,-1
Cambodia_I286.png,-1
Cambodia_I287.png,-1
Cambodia_I288.png,-1
Cambodia_I289.png,-1
Cambodia_I29.png,-1
Cambodia_I290.png,-1
Cambodia_I291.png,-1
Cambodia_I292.png,-1
Cambodia_I293.png,-1
Cambodia_I294.png,-1
Cambodia_I295.png,-1
Cambodia_I296.png,-1
Cambodia_I297.png,-1
Cambodia_I298.png,-1
Cambodia_I299.png,-1
Cambodia_I3.png,-1
Cambodia_I30.png,-1
Cambodia_I300.png,-1
Cambodia_I301.png,-1
Cambodia_I302.png,-1
Cambodia_I303.png,-1
Cambodia_I304.png,-1
Cambodia_I305.png,-1
Cambodia_I306.png,-1
Cambodia_I307.png,-1
Cambodia_I308.png,-1
Cambodia_I309.png,-1
Cambodia_I31.png,-1
Cambodia_I310.png,-1
Cambodia_I311.png,-1
Cambodia_I312.png,-1
Cambodia_I313.png,-1
Cambodia_I314.png,-1
Cambodia_I315.png,-1
Cambodia_I316.png,-1
Cambodia_I317.png,-1
Cambodia_I318.png,-1
Cambodia_I319.png,-1
Cambodia_I32.png,-1
Cambodia_I320.png,-1
Cambodia_I321.png,-1
Cambodia_I322.png,-1
Cambodia_I323.png,-1
Cambodia_I324.png,-1
Cambodia_I325.png,-1
Cambodia_I326.png,-1
Cambodia_I327.png,-1
Cambodia_I328.png,-1
Cambodia_I329.png,-1
Cambodia_I33.png,-1
Cambodia_I34.png,-1
Cambodia_I35.png,-1
Cambodia_I36.png,-1
Cambodia_I37.png,-1
Cambodia_I38.png,-1
Cambodia_I39.png,-1
Cambodia_I4.png,-1
Cambodia_I40.png,-1
Cambodia_I41.png,-1
Cambodia_I42.png,-1
Cambodia_I43.png,-1
Cambodia_I44.png,-1
Cambodia_I45.png,-1
Cambodia_I46.png,-1
Cambodia_I47.png,-1
Cambodia_I48.png,-1
Cambodia_I49.png,-1
Cambodia_I5.png,-1
Cambodia_I50.png,-1
Cambodia_I51.png,-1
Cambodia_I52.png,-1
Cambodia_I53.png,-1
Cambodia_I54.png,-1
Cambodia_I55.png,-1
Cambodia_I56.png,-1
Cambodia_I57.png,-1
Cambodia_I58.png,-1
Cambodia_I59.png,-1
Cambodia_I6.png,-1
Cambodia_I60.png,-1
Cambodia_I61.png,-1
Cambodia_I62.png,-1
Cambodia_I63.png,-1
Cambodia_I64.png,-1
Cambodia_I65.png,-1
Cambodia_I66.png,-1
Cambodia_I67.png,-1
Cambodia_I68.png,-1
Cambodia_I69.png,-1
Cambodia_I7.png,-1
Cambodia_I70.png,-1
Cambodia_I71.png,-1
Cambodia_I72.png,-1
Cambodia_I73.png,-1
Cambodia_I74.png,-1
Cambodia_I75.png,-1
Cambodia_I76.png,-1
Cambodia_I77.png,-1
Cambodia_I78.png,-1
Cambodia_I79.png,-1
Cambodia_I8.png,-1
Cambodia_I80.png,-1
Cambodia_I81.png,-1
Cambodia_I82.png,-1
Cambodia_I83.png,-1
Cambodia_I84.png,-1
Cambodia_I85.png,-1
Cambodia_I86.png,-1
Cambodia_I87.png,-1
Cambodia_I88.png,-1
Cambodia_I89.png,-1
Cambodia_I9.png,-1
Cambodia_I90.png,-1
Cambodia_I91.png,-1
Cambodia_I92.png,-1
Cambodia_I93.png,-1
Cambodia_I94.png,-1
Cambodia_I95.png,-1
Cambodia_I96.png,-1
Cambodia_I97.png,-1
Cambodia_I98.png,-1
Cambodia_I99.png,-1
Chattisgarh_I0.png,-1
Chattisgarh_I1.png,-1
Chattisgarh_I10.png,-1
Chattisgarh_I100.png,-1
Chattisgarh_I101.png,-1
Chattisgarh_I102.png,-1
Chattisgarh_I103.png,-1
Chattisgarh_I104.png,-1
Chattisgarh_I105.png,-1
Chattisgarh_I11.png,-1
Chattisgarh_I12.png,-1
Chattisgarh_I13.png,-1
Chattisgarh_I14.png,-1
Chattisgarh_I15.png,-1
Chattisgarh_I16.png,-1
Chattisgarh_I17.png,-1
Chattisgarh_I18.png,-1
Chattisgarh_I19.png,-1
Chattisgarh_I2.png,-1
Chattisgarh_I20.png,-1
Chattisgarh_I21.png,-1
Chattisgarh_I22.png,-1
Chattisgarh_I23.png,-1
Chattisgarh_I24.png,-1
Chattisgarh_I25.png,-1
Chattisgarh_I26.png,-1
Chattisgarh_I27.png,-1
Chattisgarh_I28.png,-1
Chattisgarh_I29.png,-1
Chattisgarh_I3.png,-1
Chattisgarh_I30.png,-1
Chattisgarh_I31.png,-1
Chattisgarh_I32.png,-1
Chattisgarh_I33.png,-1
Chattisgarh_I34.png,-1
Chattisgarh_I35.png,-1
Chattisgarh_I36.png,-1
Chattisgarh_I37.png,-1
Chattisgarh_I38.png,-1
Chattisgarh_I39.png,-1
Chattisgarh_I4.png,-1
Chattisgarh_I40.png,-1
Chattisgarh_I41.png,-1
Chattisgarh_I42.png,-1
Chattisgarh_I43.png,-1
Chattisgarh_I44.png,-1
Chattisgarh_I45.png,-1
Chattisgarh_I46.png,-1
Chattisgarh_I47.png,-1
Chattisgarh_I48.png,-1
Chattisgarh_I49.png,-1
Chattisgarh_I5.png,-1
Chattisgarh_I50.png,-1
Chattisgarh_I51.png,-1
Chattisgarh_I52.png,-1
Chattisgarh_I53.png,-1
Chattisgarh_I54.png,-1
Chattisgarh_I55.png,-1
Chattisgarh_I56.png,-1
Chattisgarh_I57.png,-1
Chattisgarh_I58.png,-1
Chattisgarh_I59.png,-1
Chattisgarh_I6.png,-1
Chattisgarh_I60.png,-1
Chattisgarh_I61.png,-1
Chattisgarh_I62.png,-1
Chattisgarh_I63.png,-1
Chattisgarh_I64.png,-1
Chattisgarh_I65.png,-1
Chattisgarh_I66.png,-1
Chattisgarh_I67.png,-1
Chattisgarh_I68.png,-1
Chattisgarh_I69.png,-1
Chattisgarh_I7.png,-1
Chattisgarh_I70.png,-1
Chattisgarh_I71.png,-1
Chattisgarh_I72.png,-1
Chattisgarh_I73.png,-1
Chattisgarh_I74.png,-1
Chattisgarh_I75.png,-1
Chattisgarh_I76.png,-1
Chattisgarh_I77.png,-1
Chattisgarh_I78.png,-1
Chattisgarh_I79.png,-1
